,id,Date,SAR_mean,SAR_std,SAR_med,modis_mean,modis_std,modis_med,NDVI_mean
96,104851010,150321,0.3225110651387815,0.20642190116993991,0.3253719135606443,0.5154053709141454,0.11914490912959977,0.5021807189490297,0.14796829481856202
97,104851010,080421,0.31734194135643556,0.2053829054475807,0.3215987112089158,0.5132614948899759,0.14835580893590378,0.5095414585331166,0.41649356550986366
98,104851010,200421,0.3217407912586474,0.20315576551520262,0.3257062837484009,0.5895231992802535,0.1618449390455884,0.5890261781187962,0.7436155137166377
99,104851010,010721,0.4414326645136798,0.30706260453440654,0.4457710416245223,0.657384205587881,0.1096699769411463,0.6512002146428535,0.7129970071348274
100,104851010,130721,0.523061776598682,0.4196224746450388,0.5231923062065976,0.5740819176446008,0.07750670344875431,0.5672552396449096,0.36351729273945943
101,104851010,300821,0.4016705188543509,0.32571428139885417,0.4020303020535755,0.447791175097009,0.07160302241428426,0.44240325734904495,0.13695571349029348
102,104851010,101121,0.30798117569109057,0.23557797631124913,0.3094605149944525,0.3501740902914736,0.06981292563204308,0.34276792139398427,0.11913011899689344
103,104851010,221121,0.2512198186672201,0.17307086688272783,0.2531070454397252,0.4489176528617156,0.05627147185029732,0.43939430998965967,0.24915701719792574
104,104851010,041221,0.28539304163142815,0.19668894491306424,0.28748472846023687,0.5443075027609404,0.14513265286360078,0.5406515540372534,0.5402096611032541
105,104851011,130119,0.3270697708720066,0.21024423800285197,0.330716805694985,0.7037998767946112,0.12581592514164486,0.68935390781974,0.9105218483397457
106,104851011,250119,0.383432304545321,0.24866505948558093,0.3858228667396336,0.46651250601350275,0.08436950839086728,0.45955553358959994,0.8658798079938943
107,104851011,060219,0.4481842718289597,0.3128304529676382,0.45205436160475365,0.5814223355481436,0.13081762760435756,0.557374575063982,0.3044809728771119
108,104851011,180219,0.3434071578260352,0.27118450838686126,0.34497958762783304,0.48801093487209274,0.09487075146480332,0.4758052211520215,0.16702320536629098
109,104851011,020319,0.28297355265530555,0.2375379347911714,0.2852484845741564,0.40947092147342445,0.24323526129425743,0.36355038270379575,0.15159915784961525
110,104851011,260319,0.3082870134269305,0.22614170393377797,0.3120325664197403,0.5373686925624814,0.19500817215162852,0.5010250981048137,0.7567790884284041
111,104851011,190419,0.35101603211603827,0.26397727344875843,0.35406976117293587,0.6809827980348971,0.16801035100289527,0.6456225972040515,0.9053158292645952
112,104851011,180619,0.3789974439593259,0.2908001496913202,0.37830858889313707,0.7083699204365936,0.19112178151458248,0.6850569802170821,0.6850513242566494
